Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP.Syn.Abst.135	15351	0.998	699.488	4.557%	102.888	5.678%	0.00249	0.994
SP.Syn.Abst.136	10732	0.998	503.63	4.693%	74.283	5.818%	0.00251	0.994
SP.Syn.Abst.137	2734	1.0	71.059	2.599%	9.614	3.012%	0.00067	0.998
SP.Syn.Abst.138	16451	1.0	130.889	0.796%	18.505	0.971%	7e-05	1.0
SP.Syn.Abst.139	11409	1.0	226.49	1.985%	33.034	2.491%	0.00049	0.999
SP.Syn.Abst.140	4913	1.0	27.321	0.556%	3.366	0.564%	3e-05	1.0
SP.Syn.Abst.141	7285	1.0	131.445	1.804%	19.184	2.254%	0.00039	0.999
SP.Syn.Abst.142	10040	1.0	169.144	1.685%	24.622	2.114%	0.0004	0.999
SP.Syn.Abst.143	10644	1.0	129.415	1.216%	18.253	1.482%	0.00018	1.0
SP.Syn.Abst.144	6221	0.999	217.809	3.501%	32.006	4.421%	0.00173	0.996
SP.Syn.Abst.145	9574	1.0	87.338	0.912%	12.329	1.109%	9e-05	1.0
SP.Syn.Abst.146	8494	1.0	131.21	1.545%	18.74	1.899%	0.00032	0.999
SP.Syn.Abst.147	11111	0.998	533.489	4.801%	78.818	6.019%	0.00286	0.993
SP.Syn.Abst.148	8244	1.0	102.517	1.244%	14.744	1.539%	0.0002	0.999
SP.Syn.Abst.149	11407	1.0	31.601	0.277%	4.237	0.32%	1e-05	1.0
SP.Syn.Abst.150	9732	0.999	271.552	2.79%	40.553	3.586%	0.00125	0.997
SP.Syn.Abst.151	10790	1.0	91.401	0.847%	12.811	1.008%	7e-05	1.0
SP.Syn.Abst.152	14493	1.0	39.784	0.275%	5.23	0.311%	1e-05	1.0
SP.Syn.Abst.153	4975	1.0	29.221	0.587%	3.43	0.568%	4e-05	1.0
SP.Syn.Abst.154	40955	1.0	517.855	1.264%	75.53	1.591%	0.00019	0.999
SP.Syn.Abst.155	11596	1.0	120.986	1.043%	17.093	1.254%	0.00011	1.0
SP.Syn.Abst.156	7615	1.0	187.874	2.467%	27.741	3.119%	0.00065	0.998
SP.Syn.Abst.157	7086	0.999	182.593	2.577%	26.894	3.254%	0.00084	0.998
SP.Syn.Abst.158	12837	1.0	260.466	2.029%	38.065	2.506%	0.00044	0.999
SP.Syn.Abst.159	14680	1.0	78.851	0.537%	11.396	0.67%	4e-05	1.0
SP.Syn.Abst.160	7156	0.994	641.355	8.962%	94.25	11.241%	0.00774	0.974
SP.Syn.Abst.161	11543	0.998	521.265	4.516%	76.009	5.702%	0.00246	0.993
SP.Syn.Abst.162	6719	0.987	875.557	13.031%	128.976	16.42%	0.01641	0.943
SP.Syn.Abst.163	13096	1.0	299.536	2.287%	44.304	2.913%	0.00074	0.998
SP.Syn.Abst.164	10300	0.998	513.649	4.987%	75.159	6.216%	0.00324	0.992
SP.Syn.Abst.165	6635	1.0	77.766	1.172%	10.968	1.417%	0.00014	1.0
SP.Syn.Abst.166	11637	1.0	185.141	1.591%	26.871	1.983%	0.00043	0.999
SP.Syn.Abst.167	9711	0.999	376.059	3.873%	55.148	4.827%	0.00176	0.995
SP.Syn.Abst.168	7559	1.0	42.432	0.561%	5.694	0.646%	4e-05	1.0
SP.Syn.Abst.169	4368	1.0	89.39	2.046%	12.818	2.421%	0.00038	0.999
SP.Syn.Abst.170	5385	0.999	173.588	3.224%	25.101	3.999%	0.0013	0.997
SP.Syn.Abst.171	7489	1.0	72.204	0.964%	10.379	1.183%	0.0001	1.0
SP.Syn.Abst.172	5599	1.0	25.153	0.449%	3.048	0.467%	2e-05	1.0
SP.Syn.Abst.173	8702	0.999	350.898	4.032%	51.633	5.035%	0.00192	0.995
SP.Syn.Abst.174	8492	0.999	271.723	3.2%	39.641	3.827%	0.00104	0.998
SP.Syn.Abst.175	6650	0.997	435.927	6.555%	64.566	8.304%	0.00431	0.986
SP.Syn.Abst.176	3408	1.0	64.799	1.901%	9.24	2.236%	0.00033	0.999
SP.Syn.Abst.177	11082	1.0	228.645	2.063%	33.153	2.533%	0.00044	0.999
SP.Syn.Abst.178	5421	0.996	414.363	7.644%	60.038	9.002%	0.00653	0.987
SP.Syn.Abst.179	9374	1.0	127.044	1.355%	18.143	1.651%	0.0002	0.999
SP.Syn.Abst.180	12419	1.0	117.895	0.949%	16.92	1.171%	0.0001	1.0
SP.Syn.Abst.181	6117	1.0	103.644	1.694%	14.934	2.097%	0.0003	0.999
SP.Syn.Abst.182	6024	1.0	97.25	1.614%	13.662	1.906%	0.00027	0.999
SP.Syn.Abst.183	10794	0.998	580.907	5.382%	85.889	6.748%	0.00372	0.991
SP.Syn.Abst.184	2460	0.999	83.105	3.378%	12.044	4.042%	0.00107	0.997
SP.Syn.Abst.185	10907	0.999	284.025	2.604%	41.857	3.281%	0.00081	0.998
SP.Syn.Abst.186	4868	0.999	190.407	3.911%	28.179	4.965%	0.0023	0.995
SP.Syn.Abst.187	10355	0.999	378.337	3.654%	55.22	4.569%	0.00166	0.996
SP.Syn.Abst.188	6693	0.997	387.75	5.793%	57.135	7.355%	0.00358	0.988
SP.Syn.Abst.189	4000	1.0	56.719	1.418%	7.698	1.656%	0.00024	0.999
SP.Syn.Abst.190	14603	0.999	484.736	3.319%	71.616	4.177%	0.0013	0.997
SP.Syn.Abst.191	8287	1.0	161.176	1.945%	23.356	2.41%	0.00044	0.999
SP.Syn.Abst.192	8695	1.0	169.538	1.95%	24.746	2.451%	0.00051	0.999
SP.Syn.Abst.193	7848	0.999	299.642	3.818%	44.184	4.835%	0.00157	0.995
SP.Syn.Abst.194	6034	1.0	53.017	0.879%	7.251	1.035%	8e-05	1.0
SP.Syn.Abst.195	8762	0.997	568.506	6.488%	83.606	7.773%	0.00468	0.99
SP.Syn.Abst.196	16717	0.999	663.289	3.968%	97.603	4.97%	0.00191	0.995
SP.Syn.Abst.197	12198	1.0	240.546	1.972%	35.028	2.479%	0.00043	0.999
SP.Syn.Abst.198	8468	0.997	492.173	5.812%	72.099	7.191%	0.00434	0.99
SP.Syn.Abst.199	5192	1.0	104.294	2.009%	14.973	2.469%	0.00044	0.999
SP.Syn.Abst.200	5955	0.998	332.429	5.582%	48.769	6.933%	0.00398	0.991
SP.Syn.Abst.201	7074	1.0	105.466	1.491%	15.34	1.866%	0.00028	0.999
SP.Syn.Abst.202	6161	0.993	574.449	9.324%	84.958	11.748%	0.00845	0.972
SP.Syn.Abst.203	10392	0.998	499.217	4.804%	73.476	6.03%	0.00309	0.993
SP.Syn.Abst.204	9544	0.995	761.882	7.983%	112.221	10.104%	0.00648	0.978
SP.Syn.Abst.205	5671	1.0	41.169	0.726%	5.353	0.815%	5e-05	1.0
SP.Syn.Abst.206	9375	0.999	306.489	3.269%	44.367	4.042%	0.00128	0.997
SP.Syn.Abst.207	12480	1.0	158.934	1.274%	22.726	1.555%	0.00017	1.0
SP.Syn.Abst.208	10139	1.0	151.583	1.495%	22.425	1.907%	0.00033	0.999
SP.Syn.Abst.209	7806	1.0	68.565	0.878%	10.159	1.112%	9e-05	1.0
SP.Syn.Abst.210	9243	1.0	63.228	0.684%	8.696	0.785%	4e-05	1.0
SP.Syn.Abst.211	17194	1.0	247.76	1.441%	35.83	1.796%	0.00028	0.999
SP.Syn.Abst.212	8214	0.999	263.911	3.213%	38.275	3.907%	0.00111	0.997
SP.Syn.Abst.213	12479	0.998	550.839	4.414%	81.265	5.496%	0.00228	0.994
SP.Syn.Abst.214	4760	0.998	231.695	4.868%	34.034	6.097%	0.00313	0.992
SP.Syn.Abst.215	11188	1.0	117.653	1.052%	16.936	1.306%	0.00016	1.0
SP.Syn.Abst.216	11112	0.999	350.608	3.155%	51.721	3.968%	0.00119	0.997
SP.Syn.Abst.217	11204	0.999	419.031	3.74%	62.069	4.638%	0.00135	0.996
SP.Syn.Abst.218	11959	0.998	657.412	5.497%	96.746	6.853%	0.00385	0.991
SP.Syn.Abst.219	8744	0.997	502.808	5.75%	73.891	7.276%	0.00444	0.989
SP.Syn.Abst.220	17062	1.0	40.325	0.236%	5.136	0.259%	1e-05	1.0
SP.Syn.Abst.221	9967	1.0	37.118	0.372%	4.735	0.408%	2e-05	1.0
SP.Syn.Abst.222	6378	0.997	422.693	6.627%	62.185	8.24%	0.00428	0.987
SP.Syn.Abst.223	4640	0.994	387.523	8.352%	57.078	10.589%	0.00713	0.976
SP.Syn.Abst.224	7830	1.0	38.938	0.497%	5.103	0.563%	3e-05	1.0
SP.Syn.Abst.225	8165	1.0	87.224	1.068%	12.231	1.294%	0.00013	1.0
SP.Syn.Abst.226	10734	1.0	198.201	1.846%	28.955	2.313%	0.0004	0.999
SP.Syn.Abst.227	9113	1.0	29.221	0.321%	3.587	0.34%	1e-05	1.0
SP.Syn.Abst.228	6295	0.996	450.584	7.158%	66.274	8.711%	0.00475	0.987
SP.Syn.Abst.229	8738	1.0	159.417	1.824%	22.906	2.222%	0.00037	0.999
SP.Syn.Abst.230	11926	0.998	667.1	5.594%	98.045	6.909%	0.00369	0.991
SP.Syn.Abst.231	6213	1.0	59.373	0.956%	8.28	1.143%	9e-05	1.0
SP.Syn.Abst.232	9455	0.999	290.855	3.076%	42.636	3.824%	0.00107	0.997
SP.Syn.Abst.233	7806	1.0	101.42	1.299%	14.339	1.581%	0.00019	0.999
SP.Syn.Abst.234	11213	0.999	310.37	2.768%	45.684	3.487%	0.00093	0.998
SP.Syn.Abst.235	15293	0.999	558.532	3.652%	81.867	4.634%	0.00162	0.995
SP.Syn.Abst.236	16064	1.0	300.869	1.873%	44.325	2.345%	0.00039	0.999
SP.Syn.Abst.237	9614	1.0	199.884	2.079%	28.385	2.519%	0.00045	0.999
SP.Syn.Abst.238	17024	1.0	102.728	0.603%	14.537	0.73%	4e-05	1.0
SP.Syn.Abst.239	10921	1.0	139.679	1.279%	20.311	1.604%	0.00022	0.999
SP.Syn.Abst.240	9195	1.0	125.427	1.364%	18.441	1.721%	0.00022	0.999
SP.Syn.Abst.241	10970	1.0	149.844	1.366%	21.763	1.716%	0.00024	0.999
SP.Syn.Abst.242	8255	1.0	101.365	1.228%	14.685	1.53%	0.00019	1.0
SP.Syn.Abst.243	5848	1.0	71.958	1.23%	9.914	1.461%	0.00017	1.0
SP.Syn.Abst.244	10633	1.0	221.19	2.08%	32.064	2.511%	0.00043	0.999
SP.Syn.Abst.245	14151	0.999	432.965	3.06%	63.687	3.799%	0.00103	0.997
SP.Syn.Abst.246	41989	1.0	853.283	2.032%	126.419	2.593%	0.00061	0.999
SP.Syn.Abst.247	8884	1.0	32.734	0.368%	4.038	0.391%	2e-05	1.0
SP.Syn.Abst.248	5238	1.0	68.477	1.307%	9.875	1.604%	0.00018	0.999
SP.Syn.Abst.249	14755	0.999	640.618	4.342%	94.358	5.444%	0.00236	0.994
SP.Syn.Abst.250	6572	1.0	86.747	1.32%	12.408	1.614%	0.00018	0.999
SP.Syn.Abst.251	17208	1.0	216.684	1.259%	31.637	1.585%	0.00021	0.999
SP.Syn.Abst.252	14761	0.999	485.781	3.291%	71.785	4.114%	0.00123	0.997
SP.Syn.Abst.253	10153	0.999	327.136	3.222%	48.081	4.059%	0.00131	0.997
SP.Syn.Abst.254	8342	0.997	487.083	5.839%	71.069	7.366%	0.00373	0.988
SP.Syn.Abst.255	11326	1.0	171.762	1.517%	25.63	1.95%	0.00033	0.999
SP.Syn.Abst.256	16042	0.986	2141.381	13.349%	315.943	16.599%	0.01636	0.947
SP.Syn.Abst.257	8418	1.0	62.67	0.744%	8.686	0.888%	5e-05	1.0
SP.Syn.Abst.258	7541	1.0	25.555	0.339%	3.016	0.343%	1e-05	1.0
SP.Syn.Abst.259	5956	0.998	277.713	4.663%	40.719	5.907%	0.00242	0.992
SP.Syn.Abst.260	7517	0.999	278.384	3.703%	41.099	4.624%	0.00162	0.996
SP.Syn.Abst.261	9444	0.999	340.87	3.609%	50.023	4.539%	0.00168	0.996
SP.Syn.Abst.262	8768	0.999	326.015	3.718%	47.845	4.471%	0.0014	0.997
SP.Syn.Abst.263	6791	0.999	194.385	2.862%	28.198	3.581%	0.00091	0.997
SP.Syn.Abst.264	9624	0.999	317.289	3.297%	46.595	4.099%	0.00122	0.997
SP.Syn.Abst.265	3225	1.0	23.058	0.715%	2.814	0.743%	9e-05	1.0
SP.Syn.Abst.266	11121	1.0	207.823	1.869%	30.338	2.336%	0.00039	0.999
SP.Syn.Abst.267	8775	0.998	436.347	4.973%	63.65	6.113%	0.00283	0.993
SP.Syn.Abst.268	10095	1.0	56.574	0.56%	7.958	0.676%	4e-05	1.0
SP.Syn.Abst.269	7466	1.0	67.706	0.907%	9.387	1.083%	9e-05	1.0
SP.Syn.Abst.270	14232	0.999	394.689	2.773%	57.924	3.495%	0.00097	0.997
SP.Syn.Abst.271	7379	0.999	198.842	2.695%	28.879	3.326%	0.0008	0.998
SP.Syn.Abst.272	5295	1.0	109.964	2.077%	15.705	2.543%	0.00047	0.999
SP.Syn.Abst.273	9240	0.999	252.31	2.731%	37.072	3.432%	0.00089	0.998
SP.Syn.Abst.274	7460	0.999	311.643	4.178%	45.626	5.239%	0.00238	0.994
SP.Syn.Abst.275	10811	0.999	279.437	2.585%	41.361	3.299%	0.00075	0.998
SP.Syn.Abst.276	15930	0.999	521.74	3.275%	76.421	4.031%	0.00116	0.997
SP.Syn.Abst.277	4482	1.0	46.497	1.037%	6.178	1.179%	0.00013	1.0
SP.Syn.Abst.278	11279	1.0	279.752	2.48%	41.095	3.119%	0.00074	0.998
SP.Syn.Abst.279	2803	1.0	32.27	1.151%	4.269	1.284%	0.00013	1.0
SP.Syn.Abst.280	9523	1.0	114.152	1.199%	16.606	1.491%	0.00016	1.0
SP.Syn.Abst.281	16851	1.0	215.048	1.276%	32.296	1.644%	0.0003	0.999
SP.Syn.Abst.282	19490	1.0	62.471	0.321%	8.62	0.382%	1e-05	1.0
SP.Syn.Abst.283	5984	1.0	24.377	0.407%	2.98	0.429%	2e-05	1.0
SP.Syn.Abst.284	5821	0.996	406.859	6.99%	59.953	8.745%	0.00475	0.985
SP.Syn.Abst.285	7293	1.0	125.467	1.72%	18.06	2.131%	0.00033	0.999
SP.Syn.Abst.286	4658	1.0	40.008	0.859%	5.384	0.997%	7e-05	1.0
SP.Syn.Abst.287	7178	0.972	1391.259	19.382%	205.298	23.694%	0.03278	0.899
SP.Syn.Abst.288	10464	0.963	2313.884	22.113%	340.98	27.02%	0.04256	0.866
SP.Syn.Abst.289	3007	0.999	127.97	4.256%	18.423	5.017%	0.00187	0.996
SP.Syn.Abst.290	11101	1.0	39.271	0.354%	5.095	0.396%	1e-05	1.0
SP.Syn.Abst.291	5956	0.997	384.624	6.458%	56.154	7.683%	0.00448	0.991
SP.Syn.Abst.292	6677	1.0	88.358	1.323%	12.691	1.641%	0.0002	0.999
SP.Syn.Abst.293	12441	0.999	373.744	3.004%	54.933	3.799%	0.00137	0.997
SP.Syn.Abst.294	7058	1.0	123.695	1.753%	17.572	2.098%	0.00033	0.999
SP.Syn.Abst.295	8774	1.0	82.091	0.936%	11.335	1.116%	0.0001	1.0
SP.Syn.Abst.296	6077	0.999	197.217	3.245%	28.98	4.101%	0.00149	0.996
SP.Syn.Abst.297	17658	0.999	598.514	3.389%	88.437	4.306%	0.00125	0.996
SP.Syn.Abst.298	13611	0.997	781.442	5.741%	114.968	7.136%	0.00418	0.99
SP.Syn.Abst.299	6422	0.999	200.334	3.119%	29.538	3.885%	0.00107	0.997
SP.Syn.Abst.300	8516	1.0	130.597	1.534%	18.665	1.851%	0.00024	0.999
SP.Syn.Abst.301	7335	0.995	572.788	7.809%	84.437	9.929%	0.00636	0.978
SP.Syn.Abst.302	11258	0.999	359.315	3.192%	52.853	4.007%	0.00126	0.997
SP.Syn.Abst.303	12585	1.0	270.759	2.151%	40.067	2.742%	0.0007	0.998
SP.Syn.Abst.304	13434	0.998	729.471	5.43%	107.625	6.939%	0.00345	0.989
SP.Syn.Abst.305	8862	0.999	348.67	3.934%	51.263	4.894%	0.00177	0.995
SP.Syn.Abst.306	7559	1.0	148.076	1.959%	21.596	2.466%	0.00042	0.999
SP.Syn.Abst.307	14872	0.997	909.693	6.117%	133.767	7.488%	0.00442	0.99
SP.Syn.Abst.308	6825	1.0	22.437	0.329%	2.756	0.343%	1e-05	1.0
SP.Syn.Abst.309	11015	0.999	341.146	3.097%	50.023	3.896%	0.00123	0.997
SP.Syn.Abst.310	4389	1.0	22.248	0.507%	2.657	0.519%	3e-05	1.0
SP.Syn.Abst.311	16767	0.995	1378.671	8.223%	203.149	10.488%	0.00789	0.975
SP.Syn.Abst.312	6639	1.0	124.595	1.877%	18.079	2.346%	0.00044	0.999
SP.Syn.Abst.313	9917	1.0	226.177	2.281%	33.218	2.861%	0.0006	0.998
SP.Syn.Abst.314	6020	0.958	1451.843	24.117%	213.783	28.827%	0.04896	0.861
SP.Syn.Abst.315	7352	0.999	238.177	3.24%	34.923	4.029%	0.0012	0.997
SP.Syn.Abst.316	10611	0.999	379.463	3.576%	55.897	4.478%	0.00149	0.996
SP.Syn.Abst.317	11064	0.997	717.262	6.483%	105.39	7.935%	0.005	0.989
SP.Syn.Abst.318	8702	0.999	231.361	2.659%	33.73	3.287%	0.00081	0.998
SP.Syn.Abst.319	5502	1.0	110.166	2.002%	15.59	2.421%	0.00039	0.999
SP.Syn.Abst.320	6716	1.0	43.752	0.651%	5.933	0.761%	4e-05	1.0
SP.Syn.Abst.321	5322	0.999	168.966	3.175%	24.966	3.973%	0.00117	0.997
SP.Syn.Abst.322	9321	0.998	454.35	4.874%	66.679	6.006%	0.0027	0.993
SP.Syn.Abst.323	9618	1.0	187.997	1.955%	27.969	2.5%	0.00042	0.999
SP.Syn.Abst.324	8781	0.999	272.01	3.098%	40.261	3.885%	0.00105	0.997
SP.Syn.Abst.325	4817	1.0	69.989	1.453%	9.576	1.704%	0.00025	0.999
SP.Syn.Abst.326	16709	0.975	2962.591	17.731%	436.597	22.217%	0.02954	0.898
SP.Syn.Abst.327	6415	0.999	208.147	3.245%	30.232	4.004%	0.00124	0.997
SP.Syn.Abst.328	19946	1.0	82.626	0.414%	12.077	0.52%	3e-05	1.0
SP.Syn.Abst.329	6829	1.0	96.148	1.408%	13.887	1.717%	0.00023	0.999
SP.Syn.Abst.330	14709	0.998	667.937	4.541%	97.847	5.647%	0.00254	0.994
SP.Syn.Abst.331	15833	1.0	215.187	1.359%	30.715	1.677%	0.00021	0.999
SP.Syn.Abst.332	13200	1.0	59.501	0.451%	8.108	0.528%	2e-05	1.0
SP.Syn.Abst.333	10922	1.0	161.174	1.476%	23.071	1.766%	0.00021	0.999
SP.Syn.Abst.334	16695	1.0	35.762	0.214%	4.865	0.251%	1e-05	1.0
SP.Syn.Abst.335	3370	1.0	41.709	1.238%	5.549	1.417%	0.00015	1.0
SP.Syn.Abst.336	12647	0.998	665.153	5.259%	97.359	6.492%	0.0033	0.992
SP.Syn.Abst.337	11267	1.0	95.094	0.844%	13.543	1.036%	9e-05	1.0
SP.Syn.Abst.338	8338	1.0	194.564	2.333%	28.145	2.892%	0.00064	0.998
SP.Syn.Abst.339	4581	1.0	86.27	1.883%	12.597	2.346%	0.00039	0.999
SP.Syn.Abst.340	13984	0.998	716.888	5.126%	105.438	6.411%	0.00342	0.992
SP.Syn.Abst.341	7852	0.998	408.096	5.197%	59.584	6.355%	0.00304	0.993
SP.Syn.Abst.342	4683	1.0	29.251	0.625%	3.666	0.673%	4e-05	1.0
SP.Syn.Abst.343	10258	1.0	111.836	1.09%	15.953	1.344%	0.00015	1.0
SP.Syn.Abst.344	4269	0.999	149.664	3.506%	22.074	4.443%	0.00185	0.996
SP.Syn.Abst.345	5314	0.999	144.302	2.716%	20.825	3.385%	0.0008	0.997
SP.Syn.Abst.346	7932	1.0	93.328	1.177%	13.334	1.448%	0.00016	1.0
SP.Syn.Abst.347	7704	1.0	27.944	0.363%	3.342	0.367%	2e-05	1.0
SP.Syn.Abst.348	4115	0.999	187.404	4.554%	26.71	5.313%	0.00207	0.995
SP.Syn.Abst.349	15498	0.998	728.662	4.702%	106.77	5.735%	0.00239	0.994
SP.Syn.Abst.350	13591	0.999	476.807	3.508%	70.31	4.43%	0.00131	0.996
SP.Syn.Abst.351	17939	0.997	1183.759	6.599%	174.04	8.38%	0.00551	0.985
SP.Syn.Abst.352	13151	1.0	174.42	1.326%	26.063	1.709%	0.00024	0.999
SP.Syn.Abst.353	23523	1.0	34.894	0.148%	4.474	0.164%	0.0	1.0
SP.Syn.Abst.354	13284	1.0	146.02	1.099%	21.072	1.368%	0.00016	1.0
SP.Syn.Abst.355	8183	1.0	166.58	2.036%	23.504	2.484%	0.00048	0.999
SP.Syn.Abst.356	7744	0.999	311.881	4.027%	45.617	4.822%	0.00167	0.996
SP.Syn.Abst.357	8184	0.997	543.998	6.647%	79.958	8.162%	0.00541	0.988
SP.Syn.Abst.358	10362	1.0	31.115	0.3%	3.858	0.314%	1e-05	1.0
SP.Syn.Abst.359	11106	1.0	122.221	1.1%	17.227	1.338%	0.00015	1.0
SP.Syn.Abst.360	4923	1.0	93.765	1.905%	13.301	2.309%	0.00037	0.999
SP.Syn.Abst.361	11192	1.0	114.222	1.021%	16.914	1.3%	0.00017	1.0
SP.Syn.Abst.362	6053	1.0	85.121	1.406%	11.584	1.619%	0.00019	1.0
SP.Syn.Abst.363	7862	1.0	133.04	1.692%	19.484	2.11%	0.00031	0.999
SP.Syn.Abst.364	8759	1.0	130.171	1.486%	19.066	1.834%	0.00023	0.999
SP.Syn.Abst.365	13565	0.998	650.414	4.795%	95.279	5.927%	0.00273	0.993
SP.Syn.Abst.366	8310	1.0	151.202	1.82%	22.027	2.284%	0.00037	0.999
SP.Syn.Abst.367	17581	1.0	386.807	2.2%	56.578	2.754%	0.00057	0.998
SP.Syn.Abst.368	5810	0.998	288.038	4.958%	42.283	6.294%	0.00275	0.991
SP.Syn.Abst.369	4122	0.995	325.911	7.907%	47.944	9.62%	0.00574	0.984
SP.Syn.Abst.370	12227	0.997	696.521	5.697%	102.811	7.22%	0.00334	0.989
SP.Syn.Abst.371	14795	1.0	106.167	0.718%	15.541	0.906%	8e-05	1.0
SP.Syn.Abst.372	4410	1.0	83.667	1.897%	11.957	2.278%	0.00034	0.999
SP.Syn.Abst.373	7219	1.0	109.782	1.521%	15.692	1.872%	0.00029	0.999
SP.Syn.Abst.374	9803	0.999	386.291	3.941%	56.714	4.967%	0.00163	0.995
SP.Syn.Abst.375	8386	1.0	80.89	0.965%	11.76	1.207%	0.00012	1.0
SP.Syn.Abst.376	9565	1.0	131.127	1.371%	19.398	1.748%	0.00027	0.999
SP.Syn.Abst.377	9635	1.0	193.671	2.01%	28.375	2.463%	0.00039	0.999
SP.Syn.Abst.378	9214	1.0	132.225	1.435%	18.994	1.778%	0.00023	0.999
SP.Syn.Abst.379	16896	1.0	181.91	1.077%	26.721	1.364%	0.00015	1.0
SP.Syn.Abst.380	16699	0.999	714.82	4.281%	105.204	5.452%	0.00211	0.993
SP.Syn.Abst.381	8229	1.0	55.424	0.674%	6.97	0.729%	5e-05	1.0
SP.Syn.Abst.382	7088	1.0	26.635	0.376%	3.25	0.395%	2e-05	1.0
